event_id,work_order_id,sales_order_id,sku_id,factory_id,production_line_id,operation_step,area,step_start_time,step_end_time,produced_qty,rejected_qty,rework_qty,setup_type,setup_time_min,labor_hours,machine_hours,scenario,product_category,fabric_type,color,size_run,std_sam_minutes_sew,pack_units_per_carton,line_type,shift_pattern,daily_capacity_machine_hours,daily_capacity_labor_hours,customer_id,order_date,due_date,demand_qty,penalty_cost_late,priority,week
EV0000847,WO000127,SO00169,SKU0015,F1,F1-L2,REWORK,Rework,2025-02-10T11:08:00Z,2025-02-10T11:10:14Z,2,0,0,none,0,0.04,0.01,before,Polo,French_Terry,White,core,20.18,24,modular_line,3x8h,20.4,30,CUST0026,2025-02-02,2025-02-26,149,10.75,Std,2025-02-10
EV0000848,WO000127,SO00169,SKU0015,F1,F1-L3,PACK,Packing,2025-02-10T11:14:41Z,2025-02-10T15:33:58Z,166,3,0,minor,2.41,3.89,1.73,before,Polo,French_Terry,White,core,20.18,24,sewing_cell,1x10h,8.5,12.5,CUST0026,2025-02-02,2025-02-26,149,10.75,Std,2025-02-10
EV0000849,WO000128,SO00258,SKU0013,F1,F1-L1,CUT,Cutting,2025-02-02T08:51:24Z,2025-02-02T19:27:40Z,233,6,0,start_of_day,14.56,9.54,10.6,before,Polo,Cotton_Jersey,White,core,17.4,24,assembly_line,2x8h,13.6,20,CUST0038,2025-02-02,2025-02-23,406,9.28,Expedite,2025-01-27
EV0000850,WO000128,SO00258,SKU0013,F1,F1-L3,SEW,Sewing,2025-02-02T19:57:30Z,2025-02-05T17:22:55Z,233,7,0,minor,7.72,111.08,69.42,before,Polo,Cotton_Jersey,White,core,17.4,24,sewing_cell,1x10h,8.5,12.5,CUST0038,2025-02-02,2025-02-23,406,9.28,Expedite,2025-02-03
EV0000851,WO000128,SO00258,SKU0013,F1,F1-L2,QC_INLINE,Quality,2025-02-05T18:12:35Z,2025-02-05T20:31:06Z,233,12,7,minor,4.57,2.08,0.92,before,Polo,Cotton_Jersey,White,core,17.4,24,modular_line,3x8h,20.4,30,CUST0038,2025-02-02,2025-02-23,406,9.28,Expedite,2025-02-03
EV0000852,WO000128,SO00258,SKU0013,F1,F1-L2,REWORK,Rework,2025-02-05T21:43:06Z,2025-02-05T22:00:41Z,7,0,0,none,0,0.32,0.06,before,Polo,Cotton_Jersey,White,core,17.4,24,modular_line,3x8h,20.4,30,CUST0038,2025-02-02,2025-02-23,406,9.28,Expedite,2025-02-03
EV0000853,WO000128,SO00258,SKU0013,F1,F1-L3,FINISH,Finishing,2025-02-05T22:17:56Z,2025-02-06T11:19:07Z,233,3,0,minor,1.58,15.62,5.21,before,Polo,Cotton_Jersey,White,core,17.4,24,sewing_cell,1x10h,8.5,12.5,CUST0038,2025-02-02,2025-02-23,406,9.28,Expedite,2025-02-03
EV0000854,WO000128,SO00258,SKU0013,F1,F1-L2,QC_FINAL,Quality,2025-02-06T11:33:25Z,2025-02-06T13:49:44Z,233,9,5,minor,1.5,2.04,0.91,before,Polo,Cotton_Jersey,White,core,17.4,24,modular_line,3x8h,20.4,30,CUST0038,2025-02-02,2025-02-23,406,9.28,Expedite,2025-02-03
EV0000855,WO000128,SO00258,SKU0013,F1,F1-L1,PACK,Packing,2025-02-06T14:01:35Z,2025-02-06T20:11:08Z,233,4,0,minor,5.31,5.54,2.46,before,Polo,Cotton_Jersey,White,core,17.4,24,assembly_line,2x8h,13.6,20,CUST0038,2025-02-02,2025-02-23,406,9.28,Expedite,2025-02-03
EV0000856,WO000129,SO00258,SKU0013,F1,F1-L1,CUT,Cutting,2025-02-02T08:48:44Z,2025-02-02T17:15:03Z,222,3,0,minor,4.38,7.59,8.44,before,Polo,Cotton_Jersey,White,core,17.4,24,assembly_line,2x8h,13.6,20,CUST0038,2025-02-02,2025-02-23,406,9.28,Expedite,2025-01-27
EV0000857,WO000129,SO00258,SKU0013,F1,F1-L1,SEW,Sewing,2025-02-02T17:44:38Z,2025-02-05T11:48:19Z,222,10,0,minor,4.74,105.7,66.06,before,Polo,Cotton_Jersey,White,core,17.4,24,assembly_line,2x8h,13.6,20,CUST0038,2025-02-02,2025-02-23,406,9.28,Expedite,2025-02-03
EV0000858,WO000129,SO00258,SKU0013,F1,F1-L2,QC_INLINE,Quality,2025-02-05T13:21:19Z,2025-02-05T15:34:18Z,222,14,8,minor,1.69,1.99,0.89,before,Polo,Cotton_Jersey,White,core,17.4,24,modular_line,3x8h,20.4,30,CUST0038,2025-02-02,2025-02-23,406,9.28,Expedite,2025-02-03
EV0000859,WO000129,SO00258,SKU0013,F1,F1-L1,FINISH,Finishing,2025-02-05T15:43:09Z,2025-02-06T02:50:29Z,222,4,0,minor,1.76,13.35,4.45,before,Polo,Cotton_Jersey,White,core,17.4,24,assembly_line,2x8h,13.6,20,CUST0038,2025-02-02,2025-02-23,406,9.28,Expedite,2025-02-03
EV0000860,WO000129,SO00258,SKU0013,F1,F1-L3,QC_FINAL,Quality,2025-02-06T02:57:08Z,2025-02-06T05:48:42Z,222,6,3,minor,2.34,2.57,1.14,before,Polo,Cotton_Jersey,White,core,17.4,24,sewing_cell,1x10h,8.5,12.5,CUST0038,2025-02-02,2025-02-23,406,9.28,Expedite,2025-02-03
EV0000861,WO000129,SO00258,SKU0013,F1,F1-L1,PACK,Packing,2025-02-06T06:21:06Z,2025-02-06T12:04:57Z,222,2,0,minor,2.4,5.16,2.29,before,Polo,Cotton_Jersey,White,core,17.4,24,assembly_line,2x8h,13.6,20,CUST0038,2025-02-02,2025-02-23,406,9.28,Expedite,2025-02-03
EV0000862,WO000130,SO00465,SKU0008,F2,F2-L2,CUT,Cutting,2025-02-07T09:51:22Z,2025-02-07T14:59:16Z,75,4,0,start_of_day,10.54,4.62,5.13,before,Hoodie,French_Terry,Sand,core,23.12,12,sewing_cell,2x8h,13.6,20,CUST0032,2025-02-02,2025-02-14,72,11.17,Std,2025-02-03
EV0000863,WO000130,SO00465,SKU0008,F2,F2-L3,SEW,Sewing,2025-02-07T15:27:04Z,2025-02-09T03:18:38Z,75,5,0,minor,9.73,57.38,35.86,before,Hoodie,French_Terry,Sand,core,23.12,12,sewing_cell,1x10h,8.5,12.5,CUST0032,2025-02-02,2025-02-14,72,11.17,Std,2025-02-03
EV0000864,WO000130,SO00465,SKU0008,F2,F2-L1,QC_INLINE,Quality,2025-02-09T03:48:12Z,2025-02-09T04:46:32Z,75,4,2,minor,1.75,0.88,0.39,before,Hoodie,French_Terry,Sand,core,23.12,12,assembly_line,3x8h,20.4,30,CUST0032,2025-02-02,2025-02-14,72,11.17,Std,2025-02-03
EV0000865,WO000130,SO00465,SKU0008,F2,F2-L1,FINISH,Finishing,2025-02-09T05:02:04Z,2025-02-09T09:56:30Z,75,4,0,minor,2.45,5.89,1.96,before,Hoodie,French_Terry,Sand,core,23.12,12,assembly_line,3x8h,20.4,30,CUST0032,2025-02-02,2025-02-14,72,11.17,Std,2025-02-03
EV0000866,WO000130,SO00465,SKU0008,F2,F2-L1,QC_FINAL,Quality,2025-02-09T10:28:23Z,2025-02-09T11:47:50Z,75,4,2,minor,2.28,1.19,0.53,before,Hoodie,French_Terry,Sand,core,23.12,12,assembly_line,3x8h,20.4,30,CUST0032,2025-02-02,2025-02-14,72,11.17,Std,2025-02-03
EV0000867,WO000130,SO00465,SKU0008,F2,F2-L3,PACK,Packing,2025-02-09T11:52:16Z,2025-02-09T13:45:48Z,75,2,0,minor,2.49,1.7,0.76,before,Hoodie,French_Terry,Sand,core,23.12,12,sewing_cell,1x10h,8.5,12.5,CUST0032,2025-02-02,2025-02-14,72,11.17,Std,2025-02-03
EV0000868,WO000131,SO00578,SKU0017,F2,F2-L1,CUT,Cutting,2025-02-03T09:25:50Z,2025-02-03T13:26:42Z,62,1,0,start_of_day,23.61,3.61,4.01,before,Jacket,Cotton_Jersey,Grey,core,19.88,24,assembly_line,3x8h,20.4,30,CUST0033,2025-02-02,2025-02-26,58,8.59,Std,2025-02-03
EV0000869,WO000131,SO00578,SKU0017,F2,F2-L2,SEW,Sewing,2025-02-03T13:51:27Z,2025-02-04T09:50:24Z,62,4,0,minor,13.23,31.97,19.98,before,Jacket,Cotton_Jersey,Grey,core,19.88,24,sewing_cell,2x8h,13.6,20,CUST0033,2025-02-02,2025-02-26,58,8.59,Std,2025-02-03
EV0000870,WO000131,SO00578,SKU0017,F2,F2-L3,QC_INLINE,Quality,2025-02-04T13:05:06Z,2025-02-04T13:54:00Z,62,4,2,minor,0.88,0.73,0.33,before,Jacket,Cotton_Jersey,Grey,core,19.88,24,sewing_cell,1x10h,8.5,12.5,CUST0033,2025-02-02,2025-02-26,58,8.59,Std,2025-02-03
EV0000871,WO000131,SO00578,SKU0017,F2,F2-L3,REWORK,Rework,2025-02-04T15:32:34Z,2025-02-04T15:37:33Z,2,0,0,none,0,0.09,0.02,before,Jacket,Cotton_Jersey,Grey,core,19.88,24,sewing_cell,1x10h,8.5,12.5,CUST0033,2025-02-02,2025-02-26,58,8.59,Std,2025-02-03
EV0000872,WO000131,SO00578,SKU0017,F2,F2-L1,FINISH,Finishing,2025-02-04T15:55:49Z,2025-02-04T19:48:32Z,62,1,0,minor,4.3,4.65,1.55,before,Jacket,Cotton_Jersey,Grey,core,19.88,24,assembly_line,3x8h,20.4,30,CUST0033,2025-02-02,2025-02-26,58,8.59,Std,2025-02-03
EV0000873,WO000131,SO00578,SKU0017,F2,F2-L3,QC_FINAL,Quality,2025-02-04T20:05:16Z,2025-02-04T21:08:18Z,62,3,2,minor,5.61,0.95,0.42,before,Jacket,Cotton_Jersey,Grey,core,19.88,24,sewing_cell,1x10h,8.5,12.5,CUST0033,2025-02-02,2025-02-26,58,8.59,Std,2025-02-03
EV0000874,WO000131,SO00578,SKU0017,F2,F2-L3,REWORK,Rework,2025-02-04T21:20:21Z,2025-02-04T21:22:27Z,2,0,0,none,0,0.04,0.01,before,Jacket,Cotton_Jersey,Grey,core,19.88,24,sewing_cell,1x10h,8.5,12.5,CUST0033,2025-02-02,2025-02-26,58,8.59,Std,2025-02-03
EV0000875,WO000131,SO00578,SKU0017,F2,F2-L3,PACK,Packing,2025-02-04T21:38:20Z,2025-02-04T23:14:48Z,62,0,0,minor,2.39,1.45,0.64,before,Jacket,Cotton_Jersey,Grey,core,19.88,24,sewing_cell,1x10h,8.5,12.5,CUST0033,2025-02-02,2025-02-26,58,8.59,Std,2025-02-03
EV0000876,WO000132,SO00334,SKU0024,F1,F1-L2,CUT,Cutting,2025-02-05T08:32:11Z,2025-02-05T15:03:13Z,140,3,0,start_of_day,12.59,5.87,6.52,before,Tee,Fleece,Black,core,6.06,36,modular_line,3x8h,20.4,30,CUST0032,2025-02-03,2025-02-21,124,16.65,Std,2025-02-03
EV0000877,WO000132,SO00334,SKU0024,F1,F1-L1,SEW,Sewing,2025-02-05T15:16:01Z,2025-02-06T07:48:44Z,140,7,0,minor,6.1,26.47,16.55,before,Tee,Fleece,Black,core,6.06,36,assembly_line,2x8h,13.6,20,CUST0032,2025-02-03,2025-02-21,124,16.65,Std,2025-02-03
EV0000878,WO000132,SO00334,SKU0024,F1,F1-L2,QC_INLINE,Quality,2025-02-06T09:21:17Z,2025-02-06T10:31:07Z,140,5,3,minor,1.75,1.05,0.47,before,Tee,Fleece,Black,core,6.06,36,modular_line,3x8h,20.4,30,CUST0032,2025-02-03,2025-02-21,124,16.65,Std,2025-02-03
EV0000879,WO000132,SO00334,SKU0024,F1,F1-L1,FINISH,Finishing,2025-02-06T11:00:32Z,2025-02-06T18:23:04Z,140,5,0,minor,3.01,8.85,2.95,before,Tee,Fleece,Black,core,6.06,36,assembly_line,2x8h,13.6,20,CUST0032,2025-02-03,2025-02-21,124,16.65,Std,2025-02-03
EV0000880,WO000132,SO00334,SKU0024,F1,F1-L3,QC_FINAL,Quality,2025-02-06T18:33:06Z,2025-02-06T20:30:06Z,140,2,1,minor,2.54,1.76,0.78,before,Tee,Fleece,Black,core,6.06,36,sewing_cell,1x10h,8.5,12.5,CUST0032,2025-02-03,2025-02-21,124,16.65,Std,2025-02-03
EV0000881,WO000132,SO00334,SKU0024,F1,F1-L3,REWORK,Rework,2025-02-06T21:47:20Z,2025-02-06T21:49:13Z,1,0,0,none,0,0.03,0.01,before,Tee,Fleece,Black,core,6.06,36,sewing_cell,1x10h,8.5,12.5,CUST0032,2025-02-03,2025-02-21,124,16.65,Std,2025-02-03
EV0000882,WO000132,SO00334,SKU0024,F1,F1-L1,PACK,Packing,2025-02-06T21:53:59Z,2025-02-07T02:10:25Z,140,1,0,minor,1.54,3.85,1.71,before,Tee,Fleece,Black,core,6.06,36,assembly_line,2x8h,13.6,20,CUST0032,2025-02-03,2025-02-21,124,16.65,Std,2025-02-03
EV0000883,WO000133,SO00315,SKU0025,F1,F1-L2,CUT,Cutting,2025-02-06T08:56:27Z,2025-02-06T19:26:40Z,262,3,0,start_of_day,18.8,9.45,10.5,before,Short,Poly_Spandex,Navy,core,25.18,36,modular_line,3x8h,20.4,30,CUST0024,2025-02-03,2025-02-27,448,10.98,Std,2025-02-03
EV0000884,WO000133,SO00315,SKU0025,F1,F1-L1,SEW,Sewing,2025-02-06T20:01:44Z,2025-02-11T02:38:45Z,262,11,0,minor,10.86,164.19,102.62,before,Short,Poly_Spandex,Navy,core,25.18,36,assembly_line,2x8h,13.6,20,CUST0024,2025-02-03,2025-02-27,448,10.98,Std,2025-02-10
EV0000885,WO000133,SO00315,SKU0025,F1,F1-L3,QC_INLINE,Quality,2025-02-11T03:16:51Z,2025-02-11T05:32:16Z,262,15,8,minor,1.68,2.03,0.9,before,Short,Poly_Spandex,Navy,core,25.18,36,sewing_cell,1x10h,8.5,12.5,CUST0024,2025-02-03,2025-02-27,448,10.98,Std,2025-02-10
EV0000886,WO000133,SO00315,SKU0025,F1,F1-L1,FINISH,Finishing,2025-02-11T05:46:41Z,2025-02-12T01:19:38Z,262,1,0,minor,3.47,23.46,7.82,before,Short,Poly_Spandex,Navy,core,25.18,36,assembly_line,2x8h,13.6,20,CUST0024,2025-02-03,2025-02-27,448,10.98,Std,2025-02-10
EV0000887,WO000133,SO00315,SKU0025,F1,F1-L2,QC_FINAL,Quality,2025-02-12T01:30:03Z,2025-02-12T04:26:13Z,262,11,6,minor,2.45,2.64,1.17,before,Short,Poly_Spandex,Navy,core,25.18,36,modular_line,3x8h,20.4,30,CUST0024,2025-02-03,2025-02-27,448,10.98,Std,2025-02-10
EV0000888,WO000133,SO00315,SKU0025,F1,F1-L3,PACK,Packing,2025-02-12T04:41:24Z,2025-02-12T11:59:44Z,262,3,0,minor,2.93,6.57,2.92,before,Short,Poly_Spandex,Navy,core,25.18,36,sewing_cell,1x10h,8.5,12.5,CUST0024,2025-02-03,2025-02-27,448,10.98,Std,2025-02-10
EV0000889,WO000134,SO00315,SKU0025,F1,F1-L1,CUT,Cutting,2025-02-06T08:58:48Z,2025-02-06T19:53:46Z,244,5,0,minor,6.07,9.82,10.92,before,Short,Poly_Spandex,Navy,core,25.18,36,assembly_line,2x8h,13.6,20,CUST0024,2025-02-03,2025-02-27,448,10.98,Std,2025-02-03
EV0000890,WO000134,SO00315,SKU0025,F1,F1-L1,SEW,Sewing,2025-02-06T20:24:56Z,2025-02-11T17:39:35Z,244,7,0,minor,5.28,187.59,117.24,before,Short,Poly_Spandex,Navy,core,25.18,36,assembly_line,2x8h,13.6,20,CUST0024,2025-02-03,2025-02-27,448,10.98,Std,2025-02-10
EV0000891,WO000134,SO00315,SKU0025,F1,F1-L1,QC_INLINE,Quality,2025-02-11T18:01:10Z,2025-02-11T20:00:08Z,244,12,7,minor,2.02,1.78,0.79,before,Short,Poly_Spandex,Navy,core,25.18,36,assembly_line,2x8h,13.6,20,CUST0024,2025-02-03,2025-02-27,448,10.98,Std,2025-02-10
EV0000892,WO000134,SO00315,SKU0025,F1,F1-L2,FINISH,Finishing,2025-02-11T20:14:17Z,2025-02-12T12:15:05Z,244,6,0,minor,0.52,19.22,6.41,before,Short,Poly_Spandex,Navy,core,25.18,36,modular_line,3x8h,20.4,30,CUST0024,2025-02-03,2025-02-27,448,10.98,Std,2025-02-10
EV0000893,WO000134,SO00315,SKU0025,F1,F1-L1,QC_FINAL,Quality,2025-02-12T12:55:28Z,2025-02-12T15:31:26Z,244,13,7,minor,2.08,2.34,1.04,before,Short,Poly_Spandex,Navy,core,25.18,36,assembly_line,2x8h,13.6,20,CUST0024,2025-02-03,2025-02-27,448,10.98,Std,2025-02-10
EV0000894,WO000134,SO00315,SKU0025,F1,F1-L3,PACK,Packing,2025-02-12T15:55:42Z,2025-02-12T22:43:30Z,244,3,0,minor,5.88,6.12,2.72,before,Short,Poly_Spandex,Navy,core,25.18,36,sewing_cell,1x10h,8.5,12.5,CUST0024,2025-02-03,2025-02-27,448,10.98,Std,2025-02-10
EV0000895,WO000135,SO00115,SKU0006,F2,F2-L2,CUT,Cutting,2025-02-05T10:05:18Z,2025-02-05T14:05:59Z,50,1,0,start_of_day,16.38,3.61,4.01,before,Jacket,French_Terry,White,core,25.25,36,sewing_cell,2x8h,13.6,20,CUST0016,2025-02-03,2025-02-18,48,14.02,Std,2025-02-03
EV0000896,WO000135,SO00115,SKU0006,F2,F2-L3,SEW,Sewing,2025-02-05T17:19:55Z,2025-02-06T18:40:00Z,50,2,0,minor,5.5,40.54,25.33,before,Jacket,French_Terry,White,core,25.25,36,sewing_cell,1x10h,8.5,12.5,CUST0016,2025-02-03,2025-02-18,48,14.02,Std,2025-02-03
EV0000897,WO000135,SO00115,SKU0006,F2,F2-L2,QC_INLINE,Quality,2025-02-06T19:10:57Z,2025-02-06T19:44:52Z,50,2,1,minor,1.86,0.51,0.23,before,Jacket,French_Terry,White,core,25.25,36,sewing_cell,2x8h,13.6,20,CUST0016,2025-02-03,2025-02-18,48,14.02,Std,2025-02-03
EV0000898,WO000135,SO00115,SKU0006,F2,F2-L3,FINISH,Finishing,2025-02-06T20:06:18Z,2025-02-07T00:04:22Z,50,1,0,minor,2,4.76,1.59,before,Jacket,French_Terry,White,core,25.25,36,sewing_cell,1x10h,8.5,12.5,CUST0016,2025-02-03,2025-02-18,48,14.02,Std,2025-02-03
EV0000899,WO000135,SO00115,SKU0006,F2,F2-L2,QC_FINAL,Quality,2025-02-07T00:27:30Z,2025-02-07T01:16:45Z,50,2,1,minor,2.5,0.74,0.33,before,Jacket,French_Terry,White,core,25.25,36,sewing_cell,2x8h,13.6,20,CUST0016,2025-02-03,2025-02-18,48,14.02,Std,2025-02-03
EV0000900,WO000135,SO00115,SKU0006,F2,F2-L2,PACK,Packing,2025-02-07T01:55:11Z,2025-02-07T03:34:59Z,50,1,0,minor,2.83,1.5,0.67,before,Jacket,French_Terry,White,core,25.25,36,sewing_cell,2x8h,13.6,20,CUST0016,2025-02-03,2025-02-18,48,14.02,Std,2025-02-03
EV0000901,WO000136,SO00546,SKU0027,F2,F2-L2,CUT,Cutting,2025-02-08T09:47:10Z,2025-02-08T13:50:29Z,61,2,0,start_of_day,14.81,3.65,4.06,before,Sweatpant,Cotton_Jersey,Olive,core,11.34,24,sewing_cell,2x8h,13.6,20,CUST0020,2025-02-03,2025-02-14,55,13.68,Std,2025-02-03
EV0000902,WO000136,SO00546,SKU0027,F2,F2-L2,SEW,Sewing,2025-02-08T14:10:53Z,2025-02-09T01:45:41Z,61,4,0,minor,8.75,18.53,11.58,before,Sweatpant,Cotton_Jersey,Olive,core,11.34,24,sewing_cell,2x8h,13.6,20,CUST0020,2025-02-03,2025-02-14,55,13.68,Std,2025-02-03
EV0000903,WO000136,SO00546,SKU0027,F2,F2-L1,QC_INLINE,Quality,2025-02-09T02:29:16Z,2025-02-09T03:16:18Z,61,6,3,minor,3.06,0.71,0.31,before,Sweatpant,Cotton_Jersey,Olive,core,11.34,24,assembly_line,3x8h,20.4,30,CUST0020,2025-02-03,2025-02-14,55,13.68,Std,2025-02-03
EV0000904,WO000136,SO00546,SKU0027,F2,F2-L3,FINISH,Finishing,2025-02-09T03:35:53Z,2025-02-09T07:53:46Z,61,2,0,minor,1.32,5.16,1.72,before,Sweatpant,Cotton_Jersey,Olive,core,11.34,24,sewing_cell,1x10h,8.5,12.5,CUST0020,2025-02-03,2025-02-14,55,13.68,Std,2025-02-03
EV0000905,WO000136,SO00546,SKU0027,F2,F2-L3,QC_FINAL,Quality,2025-02-09T08:04:16Z,2025-02-09T08:50:45Z,61,3,2,minor,4.02,0.7,0.31,before,Sweatpant,Cotton_Jersey,Olive,core,11.34,24,sewing_cell,1x10h,8.5,12.5,CUST0020,2025-02-03,2025-02-14,55,13.68,Std,2025-02-03
EV0000906,WO000136,SO00546,SKU0027,F2,F2-L2,PACK,Packing,2025-02-09T09:17:08Z,2025-02-09T11:09:38Z,61,0,0,minor,5.51,1.69,0.75,before,Sweatpant,Cotton_Jersey,Olive,core,11.34,24,sewing_cell,2x8h,13.6,20,CUST0020,2025-02-03,2025-02-14,55,13.68,Std,2025-02-03
EV0000907,WO000137,SO00345,SKU0014,F1,F1-L1,CUT,Cutting,2025-02-03T09:16:45Z,2025-02-03T16:46:53Z,123,3,0,start_of_day,16.58,6.75,7.5,before,Dress,Cotton_Jersey,Olive,core,22.79,24,assembly_line,2x8h,13.6,20,CUST0032,2025-02-03,2025-02-27,119,11.21,Std,2025-02-03
EV0000908,WO000137,SO00345,SKU0014,F1,F1-L2,SEW,Sewing,2025-02-03T17:14:52Z,2025-02-06T04:36:25Z,123,4,0,minor,9.84,94.97,59.36,before,Dress,Cotton_Jersey,Olive,core,22.79,24,modular_line,3x8h,20.4,30,CUST0032,2025-02-03,2025-02-27,119,11.21,Std,2025-02-03
EV0000909,WO000137,SO00345,SKU0014,F1,F1-L2,QC_INLINE,Quality,2025-02-06T04:57:56Z,2025-02-06T06:13:08Z,123,2,1,minor,1.31,1.13,0.5,before,Dress,Cotton_Jersey,Olive,core,22.79,24,modular_line,3x8h,20.4,30,CUST0032,2025-02-03,2025-02-27,119,11.21,Std,2025-02-03
EV0000910,WO000137,SO00345,SKU0014,F1,F1-L1,FINISH,Finishing,2025-02-06T06:21:11Z,2025-02-06T14:20:53Z,123,1,0,minor,1.06,9.59,3.2,before,Dress,Cotton_Jersey,Olive,core,22.79,24,assembly_line,2x8h,13.6,20,CUST0032,2025-02-03,2025-02-27,119,11.21,Std,2025-02-03
EV0000911,WO000137,SO00345,SKU0014,F1,F1-L2,QC_FINAL,Quality,2025-02-06T14:27:03Z,2025-02-06T16:06:01Z,123,8,4,minor,2.98,1.48,0.66,before,Dress,Cotton_Jersey,Olive,core,22.79,24,modular_line,3x8h,20.4,30,CUST0032,2025-02-03,2025-02-27,119,11.21,Std,2025-02-03
EV0000912,WO000137,SO00345,SKU0014,F1,F1-L2,PACK,Packing,2025-02-06T16:16:58Z,2025-02-06T19:30:06Z,123,1,0,minor,1.89,2.9,1.29,before,Dress,Cotton_Jersey,Olive,core,22.79,24,modular_line,3x8h,20.4,30,CUST0032,2025-02-03,2025-02-27,119,11.21,Std,2025-02-03
EV0000913,WO000138,SO00026,SKU0025,F1,F1-L1,CUT,Cutting,2025-02-07T08:57:44Z,2025-02-07T14:24:53Z,110,1,0,start_of_day,10.26,4.91,5.45,before,Short,Poly_Spandex,Navy,core,25.18,36,assembly_line,2x8h,13.6,20,CUST0031,2025-02-03,2025-02-22,100,10.15,Expedite,2025-02-03
EV0000914,WO000138,SO00026,SKU0025,F1,F1-L2,SEW,Sewing,2025-02-07T15:01:39Z,2025-02-09T19:43:17Z,110,4,0,minor,7.46,84.31,52.69,before,Short,Poly_Spandex,Navy,core,25.18,36,modular_line,3x8h,20.4,30,CUST0031,2025-02-03,2025-02-22,100,10.15,Expedite,2025-02-03
EV0000915,WO000138,SO00026,SKU0025,F1,F1-L2,QC_INLINE,Quality,2025-02-09T20:08:34Z,2025-02-09T21:14:20Z,110,10,6,minor,1.03,0.99,0.44,before,Short,Poly_Spandex,Navy,core,25.18,36,modular_line,3x8h,20.4,30,CUST0031,2025-02-03,2025-02-22,100,10.15,Expedite,2025-02-03
EV0000916,WO000138,SO00026,SKU0025,F1,F1-L1,FINISH,Finishing,2025-02-09T21:24:53Z,2025-02-10T06:25:03Z,110,1,0,minor,1.53,10.8,3.6,before,Short,Poly_Spandex,Navy,core,25.18,36,assembly_line,2x8h,13.6,20,CUST0031,2025-02-03,2025-02-22,100,10.15,Expedite,2025-02-10
EV0000917,WO000138,SO00026,SKU0025,F1,F1-L1,QC_FINAL,Quality,2025-02-10T06:28:01Z,2025-02-10T08:13:34Z,110,4,2,minor,2.39,1.58,0.7,before,Short,Poly_Spandex,Navy,core,25.18,36,assembly_line,2x8h,13.6,20,CUST0031,2025-02-03,2025-02-22,100,10.15,Expedite,2025-02-10
EV0000918,WO000138,SO00026,SKU0025,F1,F1-L2,PACK,Packing,2025-02-10T08:21:34Z,2025-02-10T11:41:10Z,110,1,0,minor,4.46,2.99,1.33,before,Short,Poly_Spandex,Navy,core,25.18,36,modular_line,3x8h,20.4,30,CUST0031,2025-02-03,2025-02-22,100,10.15,Expedite,2025-02-10
EV0000919,WO000139,SO00150,SKU0028,F2,F2-L3,CUT,Cutting,2025-02-04T09:49:47Z,2025-02-04T14:33:34Z,71,1,0,start_of_day,16.13,4.26,4.73,before,Jacket,Nylon_Taffeta,Grey,extended,21.3,36,sewing_cell,1x10h,8.5,12.5,CUST0024,2025-02-04,2025-02-19,64,9.64,Launch,2025-02-03
EV0000920,WO000139,SO00150,SKU0028,F2,F2-L2,SEW,Sewing,2025-02-04T15:30:16Z,2025-02-05T18:39:12Z,71,8,0,minor,12.43,43.44,27.15,before,Jacket,Nylon_Taffeta,Grey,extended,21.3,36,sewing_cell,2x8h,13.6,20,CUST0024,2025-02-04,2025-02-19,64,9.64,Launch,2025-02-03
EV0000921,WO000139,SO00150,SKU0028,F2,F2-L3,QC_INLINE,Quality,2025-02-05T19:12:27Z,2025-02-05T20:08:52Z,71,1,1,minor,1.93,0.85,0.38,before,Jacket,Nylon_Taffeta,Grey,extended,21.3,36,sewing_cell,1x10h,8.5,12.5,CUST0024,2025-02-04,2025-02-19,64,9.64,Launch,2025-02-03
EV0000922,WO000139,SO00150,SKU0028,F2,F2-L1,FINISH,Finishing,2025-02-05T20:33:22Z,2025-02-06T03:16:01Z,71,2,0,minor,3.93,8.05,2.68,before,Jacket,Nylon_Taffeta,Grey,extended,21.3,36,assembly_line,3x8h,20.4,30,CUST0024,2025-02-04,2025-02-19,64,9.64,Launch,2025-02-03
EV0000923,WO000139,SO00150,SKU0028,F2,F2-L3,QC_FINAL,Quality,2025-02-06T03:23:18Z,2025-02-06T04:27:06Z,71,4,2,minor,1.99,0.96,0.43,before,Jacket,Nylon_Taffeta,Grey,extended,21.3,36,sewing_cell,1x10h,8.5,12.5,CUST0024,2025-02-04,2025-02-19,64,9.64,Launch,2025-02-03
EV0000924,WO000139,SO00150,SKU0028,F2,F2-L3,REWORK,Rework,2025-02-06T04:54:55Z,2025-02-06T04:57:43Z,2,0,0,none,0,0.05,0.01,before,Jacket,Nylon_Taffeta,Grey,extended,21.3,36,sewing_cell,1x10h,8.5,12.5,CUST0024,2025-02-04,2025-02-19,64,9.64,Launch,2025-02-03
EV0000925,WO000139,SO00150,SKU0028,F2,F2-L2,PACK,Packing,2025-02-06T05:11:01Z,2025-02-06T06:58:15Z,71,1,0,minor,1.63,1.61,0.71,before,Jacket,Nylon_Taffeta,Grey,extended,21.3,36,sewing_cell,2x8h,13.6,20,CUST0024,2025-02-04,2025-02-19,64,9.64,Launch,2025-02-03
